Tweet ID, User ID, Bullying_Traces?, Type, Form, Teasing?, Author_Role, Emotion,Text
100693144668082176,69635835,n,,,,,,
108614671342387200,198849081,n,,,,,,@DuduRibatski já está se tornando maldade comigo isso ): bullying. AUSHUAHSAUSH
102257712435441666,318607866,n,,,,,,
103514022103625728,30841475,n,,,,,,Tuesday headlines: Adam Sandler denies report he dined and dashed Huge jump in reported bullying in Nashua schoo... http://t.co/dTDfqzF
104559354014998530,198506805,n,,,,,,lmaoooo bullying hae xD
106045885997260800,53843337,y,report,other,n,reporter,none,"@Jillzarin wow...kelly is such a bully on the reunion...and b4 through the show! Strange how she keeps calling Alex ""weird"" and SHE is!!!!"
107988606873911296,292979192,y,accusation,other,n,accuser,anger,
101508592385003520,57571917,n,,,,,,"@bullysteria Te amo bully, fuiste el unico en #Debatemesta que dio argumentos buenos."
101691303213010944,310385006,y,denial,other,n,bully,none,And callin me a bully...if the hoes aint scared I cant be a bully #getyoballsup
101885598972919808,160672448,n,,,,,,"Chau, duerman y no hagan bulling, es sinónimo de que usted no se educo bien #twitteroff"
105043129056509953,100020971,n,,,,,,"Pareço legal, mas pratiquei bulling com o pessoal do SESI de Linhares."
106411261457215488,102246555,y,self-disclosure,other,n,defender,none,
106492733417459714,66417048,n,,,,,,
108252109102776320,103208207,n,,,,,,Udah ya bully-annya :( ga kuat nihh (???)
108705062284562432,348851171,y,report,other,n,reporter,sadness,@Sommer_Ray is a bully(:
101531047174483968,168462631,n,,,,,,@TheaAnneHolden Hahahaha Bedroom G! I'm a Bedroom Bully! Lmao
102873615975976960,245097679,y,denial,other,y,bully,none,"@North_SEW I'm not a bully , lol I'm always nice :*"
106496604902653952,330523876,y,accusation,other,n,accuser,anger,"@SiriuslyAmazin7 YOU ARROGANT, BULLYING TOERAG. Sealed. Married we shall be for sure now."
106840309379510272,170446954,n,,,,,,HAHA hoje um muleke da minha sala que sofre bullying  foi suspensooo  coitadoo =(
101344655446249472,74957004,n,,,,,,"insyaallah selepas ramadhan, gak bkal bully orang lgi terutama jetta zong"
103174106945552385,95615212,n,,,,,,"@_nahbatista um mlk levou na escola, vai sofrer bullying pro resto da vida!"
104331352169656321,241576589,n,,,,,,
105766005309050880,257037892,n,,,,,,frio é bullying contra os solteiros ! )))):
107578385466793984,38995321,y,accusation,other,n,accuser,none,
107605048967692288,343563032,n,,,,,,Não é bullying se eu jogar um tijolo na sua cara e fingir que estava brincando de pedreiro. né?
103297043610611713,118832402,n,,,,,,@sebastiansancy @leohytwitteo qué pena que mañana tienen clases AJAJA : sin bullying no hay amistad
105730510390706176,63587436,n,,,,,,
106149047538167809,270641812,n,,,,,,Não é bullying se eu te quebrar inteira e dizer que estava brincando de jogos mortais. http://t.co/pVWZwo4
106963892323880960,76588508,n,,,,,,
108227946292051968,41498217,n,,,,,,"@adlalita @luckyivon pdahal dia cocok bgt klo di glee, jd anak cupu2 gitu haha di bully."
108712293692477440,334857873,n,,,,,,
100375291855241217,238744640,n,,,,,,"Dou um empurrão em uma pessoa, isso se chama : - ? EU : empurrão. ? ? ? ? SOCIEDADE : bullying ! http://tumblr.com/xlm3ymorl7"
101731721678041088,40302740,y,accusation,other,n,accuser,none,
104306324006912000,75684231,n,,,,,,@mayki15 @fefamt só toma cuidado com o bullying viu! UHASUOIHSUISAAHSIUOHSA
106520363042734081,214897678,n,,,,,,estou sofrendo bulling :/
101870763015028736,282752066,y,report,other,n,reporter,none,@GACMJFanForevaa omg now she I'd tweeting zak saying her night isnt going good because of people cyber bullying her omg does she get it?
104255225166176257,187261109,n,,,,,,"nas camadas do eletrons a @karinapavan é a menor, camada K-2 KKKKK, coitada ela sofre bullying no cursinho KKKK'"
104727915933077504,86870650,n,,,,,,Aplicar el bulling vial esta mal? (Echar lámina)
105826834381406208,105741392,n,,,,,,@ccl_haejin kalian juga bully bully mereka ~ gossip mulu wkwk aku nih yg selalu di bully eunhyuk ~.~
106471175143690241,239234815,y,self-disclosure,other,y,victim,none,my bully ....... @Wavy_Jackson -.-
106512720110682113,252741291,n,,,,,,Não é bullying se eu te quebrar inteiro e dizer que estava brincando de jogos mortais.
103057384024457216,27419044,n,,,,,,Bullying isn't cool. 'Nuff said. #canofbullies
106036417339199489,360054197,n,,,,,,
107910473755795456,267021306,n,,,,,,@OMBBieberFever1 @justinbieber Thank you for supporting Casey Heynis in his quest to #StopBullying and for your stand against #bullying (:
101412752286953473,151571791,y,self-disclosure,other,y,victim,none,#100FactsAboutMe 34. Finding Out Some Celebs Was Bullied When They Was Younger Makes Me Feel Like I Wasnt The Only One x
101560597614821376,305685475,n,,,,,,
103493655200931841,142445293,n,,,,,,"hoje fomos no  Fórum pra uma palestra de bullying .Eu descobri que sofro disso com a @its_JoiiceG , @RAAWn_Pp e o @FabinF_ todo dia . KKKK"
104273815755964416,132271805,y,self-disclosure,other,n,victim,none,
104333426651439104,309376140,n,,,,,,
100215356244762625,248191719,n,,,,,,"Photoset: ? ??he?s sensitive, people bully him, too, and he feels lonely and hasn?t got anybody to talk to,... http://tumblr.com/xm23y8m41m"
101404224218337280,68272349,n,,,,,,
103490457014775808,299712003,n,,,,,,"Voltei de férias, galera! Você acha que o ""trote"" nas faculdades e universidades pode ser considerado um tipo de bullying?"
103975683457425408,143728299,n,,,,,,This the first time I seen the bully win money
104690484416483328,53784642,n,,,,,,"@luuizapierami vc fazendo bullying com a professora, veio a pata no lugar da baleia UHAIUHAIUHAIUHAIUA"
105734781270114304,267921795,n,,,,,,estou sofrendo bullying na escola por @luuana_silvaa kkkkk
106154470068584448,230348971,n,,,,,,É PRA RIR OU PRA CHORAR??????? - Galinha incapaz de ter penas sofre bullying das companheiras em fazenda na China http://t.co/sDr6Je1
108587851859509248,284539663,y,accusation,other,n,accuser,none,@LoveBettyLou BULLY!!!!
101950962226302976,134967348,n,,,,,,@ahpilot I feel a bit over overwhelm with the military community response on here despite I've no connection.I glad no one with bully me now
105028193194479616,294362870,n,,,,,,
106034365565370368,42655327,n,,,,,,
108792411597189120,269710482,n,,,,,,do children bully more than grow-ups ? ... your opinion please ... :)
100998785618022400,75920857,n,,,,,,Da unfollow e bullying.
106532234630148097,24235255,n,,,,,,
105304534053683200,13265132,n,,,,,,Mobile County trying to curb bullying in schools: Officials in Mobile County are launching a new initiative to t... http://t.co/TbkcV1M
106906865165811713,141362407,y,accusation,other,n,accuser,anger,GTFOH Jeff..u being a bully..!
108229453339049985,105633824,n,,,,,,"só eu nao estou no pottermore ainda, bullying"
100318756106010624,168846975,n,,,,,,
105761318811873281,36207009,n,,,,,,Being a Bully Dont Make You Cool
105955711367921664,213172362,y,report,other,n,reporter,none,maria is a flipping bully.
108651677627850752,78870124,n,,,,,,@desdemoor nice piece des. See earlier tweet from @Bull_Highgate - beer tapping night next tues 6th! Be great to c u there! Spread the word!
108699625116012545,258019359,n,,,,,,@MauAlvaS mau samy es la mayor muestra de bulling hahaha
101307519313514496,327725278,n,,,,,,"#Enquete ~~&gt; O que Bia pode fazer contra o bullying?
Só sair acompanhada |Levar Lupi para falar com as meninas|Desistir de namorar com Raul"
102991259718795264,255751144,y,self-disclosure,other,n,victim,none,@No_kamryn oh that sounds worse than my bully.... jus cuz mines a girl
103930730085761024,312662200,y,denial,other,n,bully,none,"@pamhewett01 @migdurbeville &gt; some of us even got personally accused of ""bullying"" - still laugh about it when i recall the story to others"
104282571562680320,307090359,n,,,,,,@carolcoscarelli olha o bullying
105751264301813760,322176159,n,,,,,,Frio é bullying contra solteiros.
108301635394084864,322151670,n,,,,,,@holllow há um carinha enchendo meu saco. É bullying ou burrice? Rs
101007836049448960,108081580,n,,,,,,
106527962463084545,356575417,n,,,,,,"holy shit, i'd rather commit suicide than get bullied by @Laurennicoolee...."
107111185836548096,129970477,y,report,other,n,reporter,none,"I've seen people support/make ""Against Bully"" sites yet they harass people. ..way to support the cause."
101314889829715968,309552321,n,,,,,,
103534401081716736,271220245,y,report,other,n,reporter,none,Now I realize why Roger was such a bully--it's bc he's a ginge! #Doug #90snick
103932434323734528,50851686,y,accusation,other,n,accuser,none,@Kush_Tev Ctfuu ' You the bully !
104827526639132672,226999994,y,report,other,n,reporter,none,
106323697702412288,247172393,n,,,,,,@AnifaNifay justin malah lebih parah dri itu dia sering di bully. ya aku ngerti aku jg fans keduanya itu haters salah
106925537389322240,230955731,n,,,,,,
104631451605143552,345646185,y,report,other,n,reporter,none,
107253142743302144,27369422,n,,,,,,"Is it irony that Sam is short as a child the bully calls him ""midget"" and now he's overly tall lol #Supernatural"
107750616473931776,29362357,n,,,,,,@alfananaboe Tindakan mem-bully sah?
108770386325409792,183808185,n,,,,,,Bedroom bully with the penis - kooooookkkeeeee .
109087845460877312,110764549,n,,,,,,The September International Bully Prevention Magazine is only 7 days away? Have you subscribed? It's free! http://t.co/TMR59Uh
104193402215735298,46060993,n,,,,,,
106633957965168640,331910280,n,,,,,,
106885321471438849,184874151,n,,,,,,Frio é bullying contra os solteiros. http://t.co/QBsCPkE
101452400782614528,49808287,n,,,,,,@LalyPassos tipo uma apresentação falando sobre o #Bullying .. Vai ser eu e a #Mayanne apresentar ;). Dois jornalistas . :P
104315431854157824,201942278,n,,,,,,"Bulling é foda tava vendo na tv a menina tomo um pal poorqe não quis fazer a lição da forgada que bateu nela,lasco com a cara dela."
105959097307897856,172915645,n,,,,,,DPE DEBATE PRÁTICA DE BULLING NAS ESCOLAS http://t.co/tkuMQXB
103085351509307392,30072274,y,self-disclosure,other,n,victim,none,How come i'm always the targeted and bullied one?
103317569083150337,266726098,y,accusation,cyberbullying,n,accuser,none,@ariellemimi sorry i didnt know you were a cyber bully.
103608546490462208,188953421,n,,,,,,Professor de ed.fisica é tão folgado perdeu meu atestado e não quer assumir e ainda mandou eu procurar .. eu sofro bulling mesmo
107494793495576576,190736062,n,,,,,,
100273034425933825,104983129,n,,,,,,
100614624596066305,346013244,y,denial,other,y,bully,none,@moveonsaw ahahaa :D I don't bully him deep in my heart the bullying means I love him :D
102033647376408576,42348748,n,,,,,,
104587935147491328,152410481,y,denial,other,n,bully,none,
105172304467738624,17931189,n,,,,,,"@asuka_muraki haha ¡No te achores, a mí me gusta?Caesar?! XD ¡Esa parte es #epic! Y cuando le da la lección al que le hace #bullying XD #WIN"
105934223352930304,24381369,y,accusation,other,y,accuser,none,@chunniehsin karma for bullying @yingjiaaazxcxz hahahhhaha
108227331344183296,81698718,n,,,,,,
109059248192897024,97454165,n,,,,,,
100119765711990786,138792988,n,,,,,,I liked a @YouTube video from @chemer2010 http://youtu.be/7wp2EnWw-7o?a Joe&Teddy bullied by MrTARDISReviews (A reply to
102941288055308288,123380830,n,,,,,,I'ma have my bookbag. I hope Queen Kristine doesn't come & bully me. =/
104240822333087744,239475534,n,,,,,,"""Seu merda"" - ""Isso é bullying"" - ""Só se for com a merda"". http://t.co/D8YXBxc"
104354868155793408,200302026,n,,,,,,
107536424554860544,79216568,y,self-disclosure,other,n,defender,none,
108903138374852608,301199918,n,,,,,,
103069419642691584,200256406,y,accusation,other,y,accuser,none,Haaaaaaappy Birthdaaaaaaay bully @MackinxStackin :) !
103460139243286528,191144169,n,,,,,,"@Flavio_Gikovate Olá, Gikovate, tudo bem? Gostaria de saber como diferenciar o ""bullying"" de brincadeiras feitas entre colegas na escola."
105839496972607489,30968309,y,self-disclosure,other,n,victim,none,"(Once I was bullied. Once I wanted to die. Once I learned how to make it through. I'm Nicole, a http://t.co/2IwoLHU via @bieberisakeeper"
105862158092476416,274704300,y,self-disclosure,other,n,bully,none,
106560283304132608,155936029,n,,,,,,"@pazferanda por q me haces bulling, viste q me pone sensible el estar soltero :B"
108106793384808450,159899445,n,,,,,,Big Oil bullying Nebraska. We wll cross your Aquifer.Facts on the aquifer: http://t.co/38YngfP via @sciam
108191200913264640,178065522,n,,,,,,
108583891849322496,219535959,y,accusation,other,n,accuser,none,@isimply_jdgaf bully
108910116232888320,363647962,n,,,,,,"@jessiejofficial i love your song who's laughing now! and video, it's freak i &lt;3 it!!! (those pink bully girls should feel like piss faces)"
108913650181480448,262260536,n,,,,,,
105500301951381505,33536373,n,,,,,,I liked a @YouTube videofrom @Sacanas_ http://t.co/0BoGLH9 Jon Jones Kid - Bullying fail-Gordinho espa
109043041301565440,241699693,n,,,,,,
101877843029524480,334438081,y,self-disclosure,other,n,victim,none,@bellathorne143 I was bullied and still am today that doesn't stop me and I hate it when other kids get bullied I started to stop it!!
104955699850780672,150826073,n,,,,,,@Bi_Pol_Ar ah!!....so sum1 can bully yu
100973014962798592,195320677,y,accusation,other,n,accuser,anger,@KMaddock_ @MrPeterAndre Erm no they haven't :L Pete has alot of loyal fans who r on his side! u bully #lowlife
101422703826833408,70204629,n,,,,,,Se o bullying fosse só na escola tava bom né fia
103486661652004864,67453973,n,,,,,,Nut allergy children are bullied for being 'different'.  #gifted #homeschool #bullying #parenting http://t.co/uKEgheh
105783414975762432,220396072,n,,,,,,Não é bullying se eu jogar um tijolo na sua cara e fingir que estava brincando de pedreiro.
106883182678388736,91688798,n,,,,,,Bullying Victims Can Fight Back With Help From Brazilian Jiu-Jitsu Royaltyhttp://bit.ly/nLxMs7
108894150925090816,354320573,n,,,,,,Bully Tools reviews http://t.co/KlvhfE7
101450242272149505,245177260,n,,,,,,Oye @AldoFariasGzz me llego el rumor de que eras el cacha zapes mayor en el san bobby...que todos te bulleaban y asi...#esalchile eso?
101655827554906113,105472398,y,self-disclosure,other,y,bully,none,"I love @Cheerfull_lyn reaction when I bully her. Shoo cute!!! Okay, im sick."
102418885063622656,201585537,n,,,,,,His Ass Got 3 Tongue Piercings And His Bully Button Pierced #ThatsWhenIKnew Lls.
103084746074095616,17125109,n,,,,,,@canofwormstv I think it's perfectly fine to hit back if they've been bullied for a long while.
103811931130966016,81287355,n,,,,,,@nathbrunkhorst huahuahua isso é bullying
105019379246313472,33558837,n,,,,,,O @lucianohuck praticou #bullying contra o João Gabriel no palco. Só pq o menino é gordinho acha q ele come aquilo tdo? ¬¬'
